radius,type,value
3.18,STO-2G,0.015366436333384116
3.18,STO-3G,0.015622115289011375
3.18,STO-4G,0.014938065837782087
3.18,STO-5G,0.015078311287850314
3.18,STO-6G,0.015134409658710185
3.18,GTO,0.005471325163868327
3.19,STO,0.014916342224194086
3.19,STO-2G,0.01513987581766148
3.19,STO-3G,0.015441209186455513
3.19,STO-4G,0.014756328805757495
3.19,STO-5G,0.014889891042808707
3.19,STO-6G,0.014948126199857085
3.19,GTO,0.005328039929036808
3.2,STO,0.014732521623685822
3.2,STO-2G,0.014915962882980782
3.2,STO-3G,0.015262218785968385
3.2,STO-4G,0.014576967440694272
3.2,STO-5G,0.014703819511837107
3.2,STO-6G,0.014764096534259847
3.2,GTO,0.005188074816398999
3.21,STO,0.014550966324728258
3.21,STO-2G,0.014694678856671087
3.21,STO-3G,0.015085119418716089
3.21,STO-4G,0.014399948192821947
3.21,STO-5G,0.014520069935477022
3.21,STO-6G,0.014582293372408215
3.21,GTO,0.005051365624375454
3.22,STO,0.014371648411020921
3.22,STO-2G,0.014476004995281809
3.22,STO-3G,0.014909886945934599
3.22,STO-4G,0.01422523791470474
3.22,STO-5G,0.014338615802147132
3.22,STO-6G,0.01440268980424762
3.22,GTO,0.004917849037444417
3.23,STO,0.014194540310288118
3.23,STO-2G,0.014259922487911258
3.23,STO-3G,0.014736497746281912
3.23,STO-4G,0.014052803860542374
3.23,STO-5G,0.014159430845029436
3.23,STO-6G,0.01422525929253434
3.23,GTO,0.004787462623615547
3.24,STO,0.014019614790039353
3.24,STO-2G,0.014046412459576524
3.24,STO-3G,0.014564928703367034
3.24,STO-4G,0.013882613685338564
3.24,STO-5G,0.013982489039098767
3.24,STO-6G,0.014049975666279307
3.24,GTO,0.004660144831607071
3.25,STO,0.013846844953381968
3.25,STO-2G,0.013835455974619116
3.25,STO-3G,0.014395157193459152
3.25,STO-4G,0.013714635443940195
3.25,STO-5G,0.01380776459828998
3.25,STO-6G,0.01387681311428262
3.25,GTO,0.004535834987735702
3.2600000000000002,STO,0.013676204234885508
3.2600000000000002,STO-2G,0.013627034040140271
3.2600000000000002,STO-3G,0.01422716107337938
3.2600000000000002,STO-4G,0.013548837589949798
3.2600000000000002,STO-5G,0.013635231972796636
3.2600000000000002,STO-6G,0.013705746178759939
3.2600000000000002,GTO,0.004414473292528381
3.27,STO,0.013507666396496911
3.27,STO-2G,0.013421127609461028
3.27,STO-3G,0.014060918668577732
3.27,STO-4G,0.013385188974514394
3.27,STO-5G,0.013464865846495647
3.27,STO-6G,0.013536749749062459
3.27,GTO,0.004296000817065054
3.2800000000000002,STO,0.013341205523506074
3.2800000000000002,STO-2G,0.01321771758560159
3.2800000000000002,STO-3G,0.013896408761397243
3.2800000000000002,STO-4G,0.013223658844993486
3.2800000000000002,STO-5G,0.013296641134491968
3.2800000000000002,STO-6G,0.01336979905549139
3.2800000000000002,GTO,0.004180359499061265
3.29,STO,0.013176796020561227
3.29,STO-2G,0.013016784824775524
3.29,STO-3G,0.013733610579527407
3.29,STO-4G,0.01306421684350942
3.29,STO-5G,0.013130532980778025
3.29,STO-6G,0.013204869663208295
3.29,GTO,0.0040674921386996705
3.3000000000000003,STO,0.013014412607733263
3.3000000000000003,STO-2G,0.01281831013989396
3.3000000000000003,STO-3G,0.013572503784648257
3.3000000000000003,STO-4G,0.01290683300538292
3.3000000000000003,STO-5G,0.012966516756002225
3.3000000000000003,STO-6G,0.01304193746624191
3.3000000000000003,GTO,0.003957342394219052
3.31,STO,0.012854030316628713
3.31,STO-2G,0.012622274304075799
3.31,STO-3G,0.013413068461266865
3.31,STO-4G,0.012751477757457226
3.31,STO-5G,0.012804568055341511
3.31,STO-6G,0.012880978681592603
3.31,GTO,0.003849854777269761
3.3200000000000003,STO,0.0126956244865505
3.3200000000000003,STO-2G,0.012428658054159545
3.3200000000000003,STO-3G,0.01325528510574711
3.3200000000000003,STO-4G,0.012598121916313624
3.3200000000000003,STO-5G,0.012644662696472495
3.3200000000000003,STO-6G,0.012721969843434724
3.3200000000000003,GTO,0.0037449746480439643
3.33,STO,0.012539170760706117
3.33,STO-2G,0.01223744209421329
3.33,STO-3G,0.013099134615533938
3.33,STO-4G,0.012446736686381873
3.33,STO-5G,0.012486776717636441
3.33,STO-6G,0.012564887797417766
3.33,GTO,0.0036426482101893694
3.34,STO,0.012384645082462427
3.34,STO-2G,0.01204860709903893
3.34,STO-3G,0.012944598278572705
3.34,STO-4G,0.012297293657948492
3.34,STO-5G,0.012330886375792967
3.34,STO-6G,0.012409709695066422
3.34,GTO,0.0035428225055147127
3.35,STO,0.012232023691646688
3.35,STO-2G,0.011862133717667419
3.35,STO-3G,0.012791657762924204
3.35,STO-4G,0.012149764805066233
3.35,STO-5G,0.012176968144857789
3.35,STO-6G,0.012256412988280015
3.35,GTO,0.0034454454084953366
3.36,STO,0.012081283120893179
3.36,STO-2G,0.0116780025768418
3.36,STO-3G,0.012640295106575756
3.36,STO-4G,0.01200412248336799
3.36,STO-5G,0.012024998714019887
3.36,STO-6G,0.0121049754239314
3.36,GTO,0.0033504656205870236
3.37,STO,0.011932400192034726
3.37,STO-2G,0.011496194284484881
3.37,STO-3G,0.012490492707448411
3.37,STO-4G,0.011860339427788247
3.37,STO-5G,0.011874954986133494
3.37,STO-6G,0.011955375038565355
3.37,GTO,0.0032578326643561135
3.38,STO,0.011785352012538877
3.38,STO-2G,0.011316689433149011
3.38,STO-3G,0.01234223331360039
3.38,STO-4G,0.01171838875019553
3.38,STO-5G,0.011726814076180703
3.38,STO-6G,0.011807590153196532
3.38,GTO,0.0031674968774339208
3.39,STO,0.011640115971987847
3.39,STO-2G,0.011139468603444882
3.39,STO-3G,0.012195500013626374
3.39,STO-4G,0.011578243936938801
3.39,STO-5G,0.011580553309800219
3.39,STO-6G,0.011661599368206581
3.39,GTO,0.003079409406303154
3.4,STO,0.01149666973860188
3.4,STO-2G,0.010964512367447329
3.4,STO-3G,0.012050276227252476
3.4,STO-4G,0.011439878846311377
3.4,STO-5G,0.011436150221878414
3.4,STO-6G,0.011517381558340537
3.4,GTO,0.002993522199924202
3.41,STO,0.011354991255805533
3.41,STO-2G,0.010791801292075296
3.41,STO-3G,0.01190654569612614
3.41,STO-4G,0.011303267705935241
3.41,STO-5G,0.01129358255519846
3.41,STO-6G,0.011374915867801726
3.41,GTO,0.002909788003208696
3.42,STO,0.01121505873883614
3.42,STO-2G,0.010621315942444275
3.42,STO-3G,0.011764292474800531
3.42,STO-4G,0.011168385110069285
3.42,STO-5G,0.011152828259143967
3.42,STO-6G,0.011234181705445101
3.42,GTO,0.0028281603503479977
3.43,STO,0.011076850671394207
3.43,STO-2G,0.01045303688518866
3.43,STO-3G,0.011623500921912274
3.43,STO-4G,0.011035206016844342
3.43,STO-5G,0.011013865488453088
3.43,STO-6G,0.011095158740068214
3.43,GTO,0.0027485935580037354
3.44,STO,0.010940345802334998
3.44,STO-2G,0.010286944691752599
3.44,STO-3G,0.011484155691551916
3.44,STO-4G,0.010903705745428528
3.44,STO-5G,0.010876672602019912
3.44,STO-6G,0.010957826895799473
3.44,GTO,0.0026710427183678376
3.45,STO,0.010805523142400885
3.45,STO-2G,0.01012301994164708
3.45,STO-3G,0.01134624172482567
3.45,STO-4G,0.010773859973125677
3.45,STO-5G,0.01074122816173928
3.45,STO-6G,0.010822166347582696
3.45,GTO,0.002595463692098912
3.46,STO,0.010672361960994073
3.46,STO-2G,0.009961243225672033
3.46,STO-3G,0.011209744241607481
3.46,STO-4G,0.010645644732410328
3.46,STO-5G,0.010607510931392058
3.46,STO-6G,0.010688157516757557
3.46,GTO,0.0025218131011421384
3.47,STO,0.010540841782988936
3.47,STO-2G,0.0098015951491015
3.47,STO-3G,0.011074648732479837
3.47,STO-4G,0.01051903640790204
3.47,STO-5G,0.010475499875567425
3.47,STO-6G,0.010555781066734762
3.47,GTO,0.00245004832143932
3.48,STO,0.010410942385583806
3.48,STO-2G,0.009644056334830769
3.48,STO-3G,0.01094094095086202
3.48,STO-4G,0.010394011733282351
3.48,STO-5G,0.010345174158619238
3.48,STO-6G,0.010425017898765362
3.48,GTO,0.0023801274755359536
3.49,STO,0.010282643795191386
3.49,STO-2G,0.009488607426483865
3.49,STO-3G,0.010808606905324125
3.49,STO-4G,0.010270547788157211
3.49,STO-5G,0.01021651314365347
3.49,STO-6G,0.010295849147803005
3.49,GTO,0.002312009425091742
3.5,STO,0.01015592628436767
3.5,STO-2G,0.009335229091480402
3.5,STO-3G,0.010677632852085218
3.5,STO-4G,0.010148621994867981
3.5,STO-5G,0.010089496391543927
3.5,STO-6G,0.010168256178458325
3.5,GTO,0.002245653763301101
3.5100000000000002,STO,0.010030770368778514
3.5100000000000002,STO-2G,0.009183902024060485
3.5100000000000002,STO-3G,0.010548005287693767
3.5100000000000002,STO-4G,0.01002821211525386
3.5100000000000002,STO-5G,0.009964103659973479
3.5100000000000002,STO-6G,0.010042220581044214
3.5100000000000002,GTO,0.0021810208072298785
3.52,STO,0.009907156804203777
3.52,STO-2G,0.009034606948266707
3.52,STO-3G,0.010419710941888675
3.52,STO-4G,0.009909296247368736
3.52,STO-5G,0.009840314902498303
3.52,STO-6G,0.009917724167711073
3.52,GTO,0.0021180715900745244
3.5300000000000002,STO,0.009785066583578209
3.5300000000000002,STO-2G,0.008887324620882257
3.5300000000000002,STO-3G,0.010292736770638659
3.5300000000000002,STO-4G,0.009791852822155181
3.5300000000000002,STO-5G,0.009718110267632548
3.5300000000000002,STO-6G,0.00979474896867067
3.5300000000000002,GTO,0.0020567678533496966
3.54,STO,0.009664480934068964
3.54,STO-2G,0.008742035834324296
3.54,STO-3G,0.010167069949358334
3.54,STO-4G,0.009675860600078592
3.54,STO-5G,0.009597470097951201
3.54,STO-6G,0.00967327722850762
3.54,GTO,0.001997072039010265
3.5500000000000003,STO,0.00954538131418898
3.5500000000000003,STO-2G,0.008598721419491697
3.5500000000000003,STO-3G,0.010042697866298488
3.5500000000000003,STO-4G,0.009561298667724018
3.5500000000000003,STO-5G,0.00947837492920872
3.5500000000000003,STO-6G,0.009553291402576998
3.5500000000000003,GTO,0.001938947281513421
3.56,STO,0.009427749410946071
3.56,STO-2G,0.008457362248566622
3.56,STO-3G,0.009919608116108708
3.56,STO-4G,0.009448146434358613
3.56,STO-5G,0.009360805489471477
3.56,STO-6G,0.0094347741534870945
3.56,GTO,0.0018823573998266185
3.5700000000000003,STO,0.009311567137027023
3.5700000000000003,STO-2G,0.008317939237769037
3.5700000000000003,STO-3G,0.009797788493569935
3.5700000000000003,STO-4G,0.009336383628462175
3.5700000000000003,STO-5G,0.009244742698261817
3.5700000000000003,STO-6G,0.00931770834766571
3.5700000000000003,GTO,0.0018272668893867746
3.58,STO,0.009196816628016503
3.58,STO-2G,0.008180433350063814
3.58,STO-3G,0.009677226987494724
3.58,STO-4G,0.009225990294228601
3.58,STO-5G,0.009130167665711914
3.58,STO-6G,0.0092020770520089
3.58,GTO,0.001773640914016165
3.59,STO,0.009083480239650176
3.59,STO-2G,0.008044825597819709
3.59,STO-3G,0.009557911774792855
3.59,STO-4G,0.009116946788040647
3.59,STO-5G,0.009017061691725493
3.59,STO-6G,0.009087863530610626
3.59,GTO,0.0017214452978002348
3.6,STO,0.008971540545101655
3.6,STO-2G,0.007911097045419894
3.6,STO-3G,0.009439831214699863
3.6,STO-4G,0.00900923377492062
3.6,STO-5G,0.008905406265145742
3.6,STO-6G,0.00897505124157199
3.6,GTO,0.0016706465169324522
3.61,STO,0.00886098033230298
3.61,STO-2G,0.007779228811823549
3.61,STO-3G,0.009322973843166101
3.61,STO-4G,0.00890283222495942
3.61,STO-5G,0.008795183062927783
3.61,STO-6G,0.008863623833888647
3.61,GTO,0.0016212116915311696
3.62,STO,0.00875178260129799
3.62,STO-2G,0.007649202073078195
3.62,STO-3G,0.009207328367403799
3.62,STO-4G,0.008797723409726354
3.62,STO-5G,0.00868637394931406
3.62,STO-6G,0.008753565144414917
3.62,GTO,0.0015731085774333678
3.63,STO,0.008643930561628444
3.63,STO-2G,0.007520998064782486
3.63,STO-3G,0.009092883660589674
3.63,STO-4G,0.008693888898662096
3.63,STO-5G,0.008578960975011339
3.63,STO-6G,0.008644859194903196
3.63,GTO,0.0015263055579699952
3.64,STO,0.008537407629752216
3.64,STO-2G,0.007394598084499188
3.64,STO-3G,0.008979628756720424
3.64,STO-4G,0.008591310555457084
3.64,STO-5G,0.008472926376367793
3.64,STO-6G,0.008537490189117137
3.64,GTO,0.0014807716357274948
3.65,STO,0.008432197426493447
3.65,STO-2G,0.007269983494118159
3.65,STO-3G,0.008867552845618682
3.65,STO-4G,0.00848997053441758
3.65,STO-5G,0.008368252574549023
3.65,STO-6G,0.008431442510017203
3.65,GTO,0.0014364764242999993
3.66,STO,0.008328283774523985
3.66,STO-2G,0.00714713572216912
3.66,STO-3G,0.008756645268086664
3.66,STO-4G,0.00838985127682164
3.66,STO-5G,0.008264922174711715
3.66,STO-6G,0.00832670071701701
3.66,GTO,0.0013933901400365076
3.67,STO,0.008225650695875986
3.67,STO-2G,0.007026036266084256
3.67,STO-3G,0.008646895511205031
3.67,STO-4G,0.008290935507267103
3.67,STO-5G,0.008162917965173901
3.67,STO-6G,0.008223249543309075
3.67,GTO,0.0013514835937872896
3.68,STO,0.008124282409485059
3.68,STO-2G,0.0069066666944102885
3.68,STO-3G,0.008538293203774222
3.68,STO-4G,0.008193206230013657
3.68,STO-5G,0.00806222291658069
3.68,STO-6G,0.008121073893258354
3.68,GTO,0.0013107281826535725
3.69,STO,0.008024163328763788
3.69,STO-2G,0.006789008648970353
3.69,STO-3G,0.008430828111895673
3.69,STO-4G,0.008096646725321099
3.69,STO-5G,0.007962820181064626
3.69,STO-6G,0.008020158839862181
3.69,GTO,0.0012710958817445002
3.7,STO,0.00792527805920505
3.7,STO-2G,0.0066730438469753154
3.7,STO-3G,0.008324490134690176
3.7,STO-4G,0.008001240545785649
3.7,STO-5G,0.007864693091399633
3.7,STO-6G,0.007920489622274998
3.7,GTO,0.001232559235945184
3.71,STO,0.007827611396014993
3.71,STO-2G,0.006558754083084829
3.71,STO-3G,0.008219269300150836
3.71,STO-4G,0.007906971512676348
3.71,STO-5G,0.007767825160147903
3.71,STO-6G,0.007822051643396485
3.71,GTO,0.0011950913516995817
3.72,STO,0.0077311483217750495
3.72,STO-2G,0.006446121231418033
3.72,STO-3G,0.00811515576112776
3.72,STO-4G,0.007813823712273281
3.72,STO-5G,0.007672200078798775
3.72,STO-6G,0.007724830467521449
3.72,GTO,0.0011586658888117724
3.73,STO,0.007635874004132886
3.73,STO-2G,0.006335127247514109
3.73,STO-3G,0.008012139791442045
3.73,STO-4G,0.0077217814922096156
3.73,STO-5G,0.007577801716899132
3.73,STO-6G,0.007628811818050166
3.73,GTO,0.001123257052269158
3.74,STO,0.0075417737935217
3.74,STO-2G,0.0062257541702426915
3.74,STO-3G,0.007910211782126081
3.74,STO-4G,0.007630829457818971
3.74,STO-5G,0.007484614121174506
3.74,STO-6G,0.007533981575257467
3.74,GTO,0.0010888395840908734
3.75,STO,0.0074488332209077185
3.75,STO-2G,0.006117984123664419
3.75,STO-3G,0.007809362237787814
3.75,STO-4G,0.007540952468490063
3.75,STO-5G,0.007392621514640465
3.75,STO-6G,0.007440325774119299
3.75,GTO,0.001055388755204739
3.7600000000000002,STO,0.007357037995565395
3.7600000000000002,STO-2G,0.006011799318841686
3.7600000000000002,STO-3G,0.0077095817730960525
3.7600000000000002,STO-4G,0.007452135634030075
3.7600000000000002,STO-5G,0.007301808295703685
3.7600000000000002,STO-6G,0.007347830602195101
3.7600000000000002,GTO,0.001022880357355788
3.77,STO,0.007266374002880013
3.77,STO-2G,0.0059071820555999105
3.77,STO-3G,0.0076108611093842985
3.77,STO-4G,0.0073643643110384936
3.77,STO-5G,0.007212159037252369
3.77,STO-6G,0.0072564823975647
3.77,GTO,9.912906950494793e-4
3.7800000000000002,STO,0.007176827302177439
3.7800000000000002,STO-2G,0.005804114724239406
3.7800000000000002,STO-3G,0.007513191071370362
3.7800000000000002,STO-4G,0.0072776240992928135
3.7800000000000002,STO-5G,0.007123658485735467
3.7800000000000002,STO-6G,0.007166267646818113
3.7800000000000002,GTO,9.605965775323958e-4
3.79,STO,0.007088384124580555
3.79,STO-2G,0.005702579807198286
3.79,STO-3G,0.007416562583989242
3.79,STO-4G,0.007191900838147751
3.79,STO-5G,0.0070362915602305495
3.79,STO-6G,0.007077172983096991
3.79,GTO,9.307753108133196e-4
3.8000000000000003,STO,0.00700103087089211
3.8000000000000003,STO-2G,0.005602559880666483
3.8000000000000003,STO-3G,0.007320966669336473
3.8000000000000003,STO-4G,0.007107180602949239
3.8000000000000003,STO-5G,0.006950043351499855
3.8000000000000003,STO-6G,0.006989185184186092
3.8000000000000003,GTO,9.018046897272773e-4
3.81,STO,0.006914754109503729
3.81,STO-2G,0.0055040376161513355
3.81,STO-3G,0.00722639444371955
3.81,STO-4G,0.007023449701464738
3.81,STO-5G,0.006864899121034431
3.81,STO-6G,0.0069022911706535656
3.81,GTO,8.736629900451935e-4
3.8200000000000003,STO,0.006829540574330587
3.8200000000000003,STO-2G,0.005406995781994908
3.8200000000000003,STO-3G,0.007132837114814624
3.8200000000000003,STO-4G,0.006940694670331045
3.8200000000000003,STO-5G,0.006780844300086036
3.8200000000000003,STO-6G,0.0068164780040384735
3.8200000000000003,GTO,8.463289606315739e-4
3.83,STO,0.0067453771627716385
3.83,STO-2G,0.005311417244843521
3.83,STO-3G,0.007040285978926103
3.83,STO-4G,0.006858902271521041
3.83,STO-5G,0.0066978644886867954
3.83,STO-6G,0.006731732885084343
3.83,GTO,8.197818156526255e-4
3.84,STO,0.0066622509336949015
3.84,STO-2G,0.005217284971069688
3.84,STO-3G,0.0069487324183464426
3.84,STO-4G,0.006778059488830455
3.84,STO-5G,0.0066159454546563246
3.84,STO-6G,0.00664804315201724
3.84,GTO,7.940012268370245e-4
3.85,STO,0.006580149105447612
3.85,STO-2G,0.0051245820281469335
3.85,STO-3G,0.006858167898813734
3.85,STO-4G,0.0066981535243859185
3.85,STO-5G,0.006535073132596419
3.85,STO-6G,0.006565396278867141
3.85,GTO,7.689673157915394e-4
3.86,STO,0.006499059053890914
3.86,STO-2G,0.00503329158597781
3.86,STO-3G,0.006768583967064527
3.86,STO-4G,0.006619171795175444
3.86,STO-5G,0.006455233622873188
3.86,STO-6G,0.006483779873831226
3.86,GTO,7.446606463735371e-4
3.87,STO,0.006418968310458706
3.87,STO-2G,0.0049433969181755
3.87,STO-3G,0.006679972248479419
3.87,STO-4G,0.006541101929602331
3.87,STO-5G,0.0063764131905865995
3.87,STO-6G,0.00640318167767779
3.87,GTO,7.21062217122352e-4
3.88,STO,0.006339864560240497
3.88,STO-2G,0.004854881403299452
3.88,STO-3G,0.006592324444819007
3.88,STO-4G,0.006463931764063651
3.88,STO-5G,0.006298598264527586
3.88,STO-6G,0.006323589562189532
3.88,GTO,6.98153453751378e-4
3.89,STO,0.00626173564008779
3.89,STO-2G,0.004767728526045408
3.89,STO-3G,0.006505632332047737
3.89,STO-4G,0.006387649339554182
3.89,STO-5G,0.006221775436122663
3.89,STO-6G,0.006244991528644928
3.89,GTO,6.759162017026624e-4
3.9,STO,0.006184569536743901
3.9,STO-2G,0.004681921878390315
3.9,STO-3G,0.006419887758243337
3.9,STO-4G,0.00631224289829685
3.9,STO-5G,0.00614593145836624
3.9,STO-6G,0.006167375706336482
3.9,GTO,6.543327187656846e-4
3.91,STO,0.006108354384996754
3.91,STO-2G,0.004597445160692464
3.91,STO-3G,0.0063350826415893595
3.91,STO-4G,0.006237700880400473
3.91,STO-5G,0.006071053244740679
3.91,STO-6G,0.006090730351124598
3.91,GTO,6.333856677618948e-4
3.92,STO,0.006033078465854446
3.92,STO-2G,0.004514282182747451
3.92,STO-3G,0.0062512089684487
3.92,STO-4G,0.0061640119205457495
3.92,STO-5G,0.0059971278681243585
3.92,STO-6G,0.006015043844025972
3.92,GTO,6.130581092965519e-4
3.93,STO,0.005958730204743354
3.93,STO-2G,0.004432416864800237
3.93,STO-3G,0.006168258791515569
3.93,STO-4G,0.006091164844700224
3.93,STO-5G,0.005924142559687761
3.93,STO-6G,0.005940304689835203
3.93,GTO,5.933334945792311e-4
3.94,STO,0.005885298169728357
3.94,STO-2G,0.004351833238513963
3.94,STO-3G,0.00608622422804389
3.94,STO-4G,0.006019148666863078
3.94,STO-5G,0.0058520847077779825
3.94,STO-6G,0.005866501515778635
3.94,GTO,5.741956583143776e-4
3.95,STO,0.005812771069755083
3.95,STO-2G,0.004272515447895841
3.95,STO-3G,0.006005097458149721
3.95,STO-4G,0.005947952585840387
3.95,STO-5G,0.005780941856791707
3.95,STO-6G,0.005793623070199169
3.95,GTO,5.55628811663118e-4
3.96,STO,0.005741137752913754
3.96,STO-2G,0.004194447750180716
3.96,STO-3G,0.005924870723185646
3.96,STO-4G,0.005877565982051606
3.96,STO-5G,0.005710701706037022
3.96,STO-6G,0.005721658221271071
3.96,GTO,5.376175352775306e-4
3.97,STO,0.005670387204724429
3.97,STO-2G,0.0041176145166727076
3.97,STO-3G,0.005845536324184858
3.97,STO-4G,0.00580797841436785
3.97,STO-5G,0.005641352108584253
3.97,STO-6G,0.005650595955743597
3.97,GTO,5.201467724084347e-4
3.98,STO,0.005600508546443438
3.98,STO-2G,0.004042000233545539
3.98,STO-3G,0.005767086620372949
3.98,STO-4G,0.005739179616982669
3.98,STO-5G,0.005572881070106174
3.98,STO-6G,0.00558042537771249
3.98,GTO,5.032018220877325e-4
3.99,STO,0.005531491033390599
3.99,STO-2G,0.003967589502601915
3.99,STO-3G,0.005689514027745212
3.99,STO-4G,0.005671159496315777
3.99,STO-5G,0.005505276747707822
3.99,STO-6G,0.005511135707418242
3.99,GTO,4.8676833238622656e-4
4,STO,0.005463324053297138
4,STO-2G,0.003894367041992601
4,STO-3G,0.005612811017707494
4,STO-4G,0.005603908127950353
4,STO-5G,0.005438527448746278
4,STO-6G,0.005442716280070197
4,GTO,4.708322937477809e-4
4.01,STO,0.005395997124673888
4.01,STO-2G,0.0038223176868956445
4.01,STO-3G,0.0055369701157785235
4.01,STO-4G,0.005537415753604339
4.01,STO-5G,0.005372621629640729
4.01,STO-6G,0.005375156544695456
4.01,GTO,4.553800324006143e-4
4.0200000000000005,STO,0.0053294998951996485
4.0200000000000005,STO-2G,0.0037514263901562653
4.0200000000000005,STO-3G,0.005461983900351798
4.0200000000000005,STO-4G,0.005471672778136218
4.0200000000000005,STO-5G,0.005307547894673149
4.0200000000000005,STO-6G,0.005308446063011691
4.0200000000000005,GTO,4.4039820384644693e-4
4.03,STO,0.005263822140129422
4.03,STO-2G,0.0036816782228880005
4.03,STO-3G,0.005387845001515078
4.03,STO-4G,0.005406669766585739
4.03,STO-5G,0.005243294994779974
4.03,STO-6G,0.005242574508322936
4.03,GTO,4.258737864281596e-4
4.04,STO,0.005198953760722183
4.04,STO-2G,0.0036130583750355436
4.04,STO-3G,0.005314546099925577
4.04,STO-4G,0.005342397441249831
4.04,STO-5G,0.005179851826335078
4.04,STO-6G,0.005177531664437402
4.04,GTO,4.1179407497653035e-4
4.05,STO,0.00513488478268811
4.05,STO-2G,0.0035455521558998967
4.05,STO-3G,0.005242079925738984
4.05,STO-4G,0.005278846678794235
4.05,STO-5G,0.005117207429924501
4.05,STO-6G,0.005113307424606525
4.05,GTO,3.981466745365969e-4
4.0600000000000005,STO,0.005071605354654903
4.0600000000000005,STO-2G,0.0034791449946263513
4.0600000000000005,STO-3G,0.005170439257590558
4.0600000000000005,STO-4G,0.00521600850740103
4.0600000000000005,STO-5G,0.005055350989113252
4.0600000000000005,STO-6G,0.005049891790484368
4.0600000000000005,GTO,3.8491949417408615e-4
4.07,STO,0.005009105746653054
4.07,STO-2G,0.003413822440655828
4.07,STO-3G,0.0050996169216264405
4.07,STO-4G,0.00515387410395244
4.07,STO-5G,0.004994271829204627
4.07,STO-6G,0.004987274871106508
4.07,GTO,3.721007408623144e-4
4.08,STO,0.004947376348619693
4.08,STO-2G,0.0033495701641401135
4.08,STO-3G,0.005029605790583446
4.08,STO-4G,0.005092434791251078
4.08,STO-5G,0.004933959415992356
4.08,STO-6G,0.004925446881887667
4.08,GTO,3.5967891344989065e-4
4.09,STO,0.004886407668920952
4.09,STO-2G,0.0032863739563215935
4.09,STO-3G,0.00496039878291569
4.09,STO-4G,0.005031682035276953
4.09,STO-5G,0.0048744033545060975
4.09,STO-6G,0.004864398143637294
4.09,GTO,3.4764279670951076e-4
4.1,STO,0.004826190332892533
4.1,STO-2G,0.003224219729877967
4.1,STO-3G,0.004891988861966281
4.1,STO-4G,0.004971607442481352
4.1,STO-5G,0.004815593387750575
4.1,STO-6G,0.004804119081592326
4.1,GTO,3.3598145546806426e-4
4.11,STO,0.004766715081398198
4.11,STO-2G,0.0031630935192325594
4.11,STO-3G,0.004824369035182559
4.11,STO-4G,0.004912202757117812
4.11,STO-5G,0.004757519395438847
4.11,STO-6G,0.004744600224466426
4.11,GTO,3.246842288182242e-4
4.12,STO,0.004707972769406104
4.12,STO-2G,0.0031029814808307384
4.12,STO-3G,0.004757532353373172
4.12,STO-4G,0.004853459858610316
4.12,STO-5G,0.004700171392720097
4.12,STO-6G,0.004685832203514986
4.12,GTO,3.137407244116374e-4
4.13,STO,0.004649954364582632
4.13,STO-2G,0.003043869893382992
4.13,STO-3G,0.0046914719100054824
4.13,STO-4G,0.004795370758958776
4.13,STO-5G,0.004643539528902314
4.13,STO-6G,0.00462780575161517
4.13,GTO,3.0314081283378127e-4
4.14,STO,0.004592650945903543
4.14,STO-2G,0.0029857451580752804
4.14,STO-3G,0.00462618084054182
4.14,STO-4G,0.004737927600181958
4.14,STO-5G,0.004587614086170388
4.14,STO-6G,0.0045705117023604296
4.14,GTO,2.928746220605129e-4
4.15,STO,0.004536053702282275
4.15,STO-2G,0.0029285937987471445
4.15,STO-3G,0.004561652321813009
4.15,STO-4G,0.004681122651797871
4.15,STO-5G,0.004532385478299926
4.15,STO-6G,0.0045139409891687505
4.15,GTO,2.829325319962712e-4
4.16,STO,0.004480153931215158
4.16,STO-2G,0.002872402462038201
4.16,STO-3G,0.0044978795714278015
4.16,STO-4G,0.004624948308341651
4.16,STO-5G,0.004477844249367303
4.16,STO-6G,0.004458084644404111
4.16,GTO,2.7330516909386857e-4
4.17,STO,0.00442494303744325
4.17,STO-2G,0.0028171579175034866
4.17,STO-3G,0.0044348558472167236
4.17,STO-4G,0.004569397086920949
4.17,STO-5G,0.004423981072456279
4.17,STO-6G,0.004402933798510464
4.17,GTO,2.639834010557357e-4
4.18,STO,0.0043704125316307504
4.18,STO-2G,0.0027628470576983224
4.18,STO-3G,0.004372574446709027
4.18,STO-4G,0.004514461624808853
4.18,STO-5G,0.004370786748361681
4.18,STO-6G,0.004348479679157749
4.18,GTO,2.549583316164796e-4
4.19,STO,0.004316554029059642
4.19,STO-2G,0.002709456898233177
4.19,STO-3G,0.004311028706641351
4.19,STO-4G,0.004460134677074241
4.19,STO-5G,0.004318252204290513
4.19,STO-6G,0.004294713610399349
4.19,GTO,2.462212954065338e-4
4.2,STO,0.004263359248340474
4.2,STO-2G,0.0026569745777991335
4.2,STO-3G,0.004250212002496853
4.2,STO-4G,0.00440640911424959
4.2,STO-5G,0.004266368492560964
4.2,STO-6G,0.004241627011840491
4.2,GTO,2.3776385289667223e-4
4.21,STO,0.00421082001013895
4.21,STO-2G,0.0026053873581644293
4.21,STO-3G,0.004190117748073397
4.21,STO-4G,0.004353277920036063
4.21,STO-5G,0.0042151267892996174
4.21,STO-6G,0.004189211397816988
4.21,GTO,2.2957778542308704e-4
4.22,STO,0.004158928235918294
